datetime_window,x_mean,y_mean,z_mean,ACC_vm_min,ACC_vm_max,ACC_vm_std,ACC_ForBack_Angle,ACC_dominantFr_x,ACC_dominantFr_z,ACC_entropy_x,ACC_power_0_25_1_x,prediction
2023-11-27 14:32:57.908,-0.5765364583333333,-0.7033333333333333,0.512265625,1.0152743785805312,1.0783577144171852,0.010202254951436653,-29.3069263227087,0.125,0.125,5.474176556039353,0.00413914039292913,Sit
2023-11-27 14:33:01.931,-0.5213802083333333,-0.7969270833333333,0.38346354166666674,1.0152743785805312,1.0783577144171852,0.012146227441153533,-21.66163903528861,0.125,0.125,5.572270241332026,0.009981494349371378,Sit
2023-11-27 14:33:05.952,-0.4638541666666666,-0.8520833333333333,0.34260416666666677,0.9946723586832361,1.0730809946973041,0.013046697092167311,-19.331344473888315,0.125,0.125,5.543722697182364,0.010117404203970627,Sit
2023-11-27 14:33:09.974,-0.3857031249999999,-0.8434114583333334,0.4354427083333334,0.864626473572307,1.1905172286453434,0.04626316995546852,-24.906981934926844,0.125,0.125,6.123855093326978,0.01406369849986781,Sit
2023-11-27 14:33:13.996,-0.32705729166666664,-0.8784114583333335,0.3919010416666666,0.864626473572307,1.1905172286453434,0.056839596225147546,-22.405021242263533,0.25,0.125,5.993659679802081,0.03865718076985424,Sit
2023-11-27 14:33:18.017,-0.4190364583333333,-0.886484375,0.26739583333333333,0.8650851957081067,1.1726646644990133,0.0366637631477218,-15.055048956959489,0.125,0.25,6.10120849711595,0.025514542435179085,Stand / SUM
2023-11-27 14:33:22.039,-0.5092708333333333,-0.8270312500000001,0.3182552083333334,0.8921618076180028,1.1613386289210852,0.03149428960516766,-17.870041118415422,0.25,0.125,5.763464295131078,0.02480319982147512,Sit
2023-11-27 14:33:26.060,-0.5124739583333333,-0.7391666666666669,0.5034375,0.8921618076180028,1.1613386289210852,0.03152941399101396,-28.887502028917556,0.25,0.125,5.551013271141303,0.004098959562143644,Sit
2023-11-27 14:33:30.083,-0.44825520833333343,-0.7676041666666665,0.5094791666666666,0.9415782245524739,1.0809801415411155,0.020864102359572895,-29.475109314538923,0.125,0.125,5.813659795217602,0.01279801168217877,Sit
2023-11-27 14:33:34.104,-0.4211979166666667,-0.8686197916666667,0.33372395833333335,0.9377929229879324,1.1151733738059895,0.024837756653004542,-18.876573928748567,0.125,0.125,5.436173879868495,0.005178998849026301,Sit
